review_id,business_id,user_id,stars,blob_polarity,review,complaint,compliments,neutral,suggestion for user,suggestion for business
OyHFmgkpCFFvIF1xEF6v_w,m0R4GViXeLOWuOlzoCv3OQ,TYdOKKLtA7LITxV7Y2_wjA,5,0.22,"many of the species found here are threatened, endangered, or even extinct in the wild as well, making the aviary's ""collection"" all the more important",0,1,0,0,0
OyHFmgkpCFFvIF1xEF6v_w,m0R4GViXeLOWuOlzoCv3OQ,TYdOKKLtA7LITxV7Y2_wjA,5,0.7,we *loved* our time at the aviary,0,1,0,0,0
OyHFmgkpCFFvIF1xEF6v_w,m0R4GViXeLOWuOlzoCv3OQ,TYdOKKLtA7LITxV7Y2_wjA,5,0.0625,my personal favorite portion of our visit was the grasslands and savannah habitat with all its various tiny little finch chirping and bouncing through flight,0,1,0,0,0
OyHFmgkpCFFvIF1xEF6v_w,m0R4GViXeLOWuOlzoCv3OQ,TYdOKKLtA7LITxV7Y2_wjA,5,0.318181818,"incidentally, husband's favorite portion of our visit -- the endangered, rainbow-patterned gouldian finch of australia -- also live in the grasslands exhibit",0,1,0,0,0
OyHFmgkpCFFvIF1xEF6v_w,m0R4GViXeLOWuOlzoCv3OQ,TYdOKKLtA7LITxV7Y2_wjA,5,-0.3,my one complaint about the aviary is the lack of info placards,1,0,0,0,0
OyHFmgkpCFFvIF1xEF6v_w,m0R4GViXeLOWuOlzoCv3OQ,TYdOKKLtA7LITxV7Y2_wjA,5,0.318181818,"what am i looking at? where do they live? what do they eat? maybe i'm just an information nerd, but i was thirsting for more knowledge on our visit",1,0,0,0,0
OyHFmgkpCFFvIF1xEF6v_w,m0R4GViXeLOWuOlzoCv3OQ,TYdOKKLtA7LITxV7Y2_wjA,5,0,"pop by the bird-themed gift shop before you head out, too",0,1,0,1,0
OyHFmgkpCFFvIF1xEF6v_w,m0R4GViXeLOWuOlzoCv3OQ,TYdOKKLtA7LITxV7Y2_wjA,5,0.6,"i love me a good gift shop, and this one provided some laughs",0,1,0,0,0
OyHFmgkpCFFvIF1xEF6v_w,m0R4GViXeLOWuOlzoCv3OQ,TYdOKKLtA7LITxV7Y2_wjA,5,0,papa-oom-oom-oom-oom-ooma-mow-mow,0,0,1,0,0
OyHFmgkpCFFvIF1xEF6v_w,m0R4GViXeLOWuOlzoCv3OQ,TYdOKKLtA7LITxV7Y2_wjA,5,0,oom-oom-oom-oom-ooma-mow-mow!,0,0,1,0,0
UAg7UQpe37xU5yBm8ogpHw,m0R4GViXeLOWuOlzoCv3OQ,hru2IDwSyN61sgWPtJw_hA,5,0.1,the early bird catches the worm,0,0,1,0,0
UAg7UQpe37xU5yBm8ogpHw,m0R4GViXeLOWuOlzoCv3OQ,hru2IDwSyN61sgWPtJw_hA,5,0.2,for real,0,0,1,0,0
UAg7UQpe37xU5yBm8ogpHw,m0R4GViXeLOWuOlzoCv3OQ,hru2IDwSyN61sgWPtJw_hA,5,0.1,"i arrived at the aviary with my 8 yr old cousin as soon as it opened, and bc we were there so early we got to help them feed the birds in the wetlands exhibit",0,1,0,0,0
UAg7UQpe37xU5yBm8ogpHw,m0R4GViXeLOWuOlzoCv3OQ,hru2IDwSyN61sgWPtJw_hA,5,-0.19375,little dude got to hold up dead fish and meal worms and have the birds swoop and take them out of his hands,0,1,0,0,0
UAg7UQpe37xU5yBm8ogpHw,m0R4GViXeLOWuOlzoCv3OQ,hru2IDwSyN61sgWPtJw_hA,5,0.175,"the entire time this was going on, i was sitting with my jacket pulled over my head praying i didn't get shat on, but i didn't so that was cool",0,1,0,0,0
UAg7UQpe37xU5yBm8ogpHw,m0R4GViXeLOWuOlzoCv3OQ,hru2IDwSyN61sgWPtJw_hA,5,0.2,"dead fish? dead worms? getting them yanked out of your hand by a bird? lets just say, my cousin thought i was freaking awesome",0,1,0,0,0
UAg7UQpe37xU5yBm8ogpHw,m0R4GViXeLOWuOlzoCv3OQ,hru2IDwSyN61sgWPtJw_hA,5,0.85,the aviary is beautiful,0,1,0,0,0
UAg7UQpe37xU5yBm8ogpHw,m0R4GViXeLOWuOlzoCv3OQ,hru2IDwSyN61sgWPtJw_hA,5,0,i come here as often as i can,0,1,0,0,0
UAg7UQpe37xU5yBm8ogpHw,m0R4GViXeLOWuOlzoCv3OQ,hru2IDwSyN61sgWPtJw_hA,5,0.5,"do stay for the shows, they are worthwhile",0,1,0,1,0
PDjTjmzBRblosUcNw5yFzA,TaTc_Z0flqnjfmClYnHNdQ,Alb-Zu7u5FFBhv7UJid66g,1,0,arrived at latrobe airport with a 4:30 pm greyhound boarding pass going to pittsburgh,0,0,1,0,0
PDjTjmzBRblosUcNw5yFzA,TaTc_Z0flqnjfmClYnHNdQ,Alb-Zu7u5FFBhv7UJid66g,1,0,i waited and waited but the bus never showed up,1,0,0,0,0
PDjTjmzBRblosUcNw5yFzA,TaTc_Z0flqnjfmClYnHNdQ,Alb-Zu7u5FFBhv7UJid66g,1,0,"customer service said the driver, tom, left 10 minutes before boarding time",1,0,0,0,0
PDjTjmzBRblosUcNw5yFzA,TaTc_Z0flqnjfmClYnHNdQ,Alb-Zu7u5FFBhv7UJid66g,1,0,now here i sit in the airport wondering how to get to pittsburgh this evening,1,0,0,0,0
PDjTjmzBRblosUcNw5yFzA,TaTc_Z0flqnjfmClYnHNdQ,Alb-Zu7u5FFBhv7UJid66g,1,-1,it seems greyhound's horrible reputation is well deserved,1,0,0,0,0
PDjTjmzBRblosUcNw5yFzA,TaTc_Z0flqnjfmClYnHNdQ,Alb-Zu7u5FFBhv7UJid66g,1,0.5,"i knew better, but i bought a ticket anyway to try and save a buck",1,0,0,0,0
PDjTjmzBRblosUcNw5yFzA,TaTc_Z0flqnjfmClYnHNdQ,Alb-Zu7u5FFBhv7UJid66g,1,0.6,my own fault,1,0,0,0,0
tRXO4QejMJKwZwh0sMd0YQ,nR_4LsgFTxYkVxCaGOSJnw,08OcDkdGvH2WKOtLpuQRtw,2,0.4,"if they didn't have such a great inventory, i would have given them 1 star",1,1,0,0,0
tRXO4QejMJKwZwh0sMd0YQ,nR_4LsgFTxYkVxCaGOSJnw,08OcDkdGvH2WKOtLpuQRtw,2,0,went in looking for some fish for our pond,0,0,1,0,0
tRXO4QejMJKwZwh0sMd0YQ,nR_4LsgFTxYkVxCaGOSJnw,08OcDkdGvH2WKOtLpuQRtw,2,0,we tried to get help and some questions answered,0,0,1,0,0
tRXO4QejMJKwZwh0sMd0YQ,nR_4LsgFTxYkVxCaGOSJnw,08OcDkdGvH2WKOtLpuQRtw,2,0,"you'd think we were asking for money or their children! the cashier couldn't help us, so she paged leigh",1,0,0,0,0
tRXO4QejMJKwZwh0sMd0YQ,nR_4LsgFTxYkVxCaGOSJnw,08OcDkdGvH2WKOtLpuQRtw,2,0.333333333,"he cam up to us with a ""you're interrupting what i'm doing, so what do you want and make it quick"" attitude",1,0,0,0,0
tRXO4QejMJKwZwh0sMd0YQ,nR_4LsgFTxYkVxCaGOSJnw,08OcDkdGvH2WKOtLpuQRtw,2,-0.125,"he got us what we wanted and before we could ask to look at some other fish, he was gone",1,0,0,0,0
tRXO4QejMJKwZwh0sMd0YQ,nR_4LsgFTxYkVxCaGOSJnw,08OcDkdGvH2WKOtLpuQRtw,2,0,"there were 3 or 4 people helping a woman at the counter, and we couldn't get any help",1,0,0,0,0
tRXO4QejMJKwZwh0sMd0YQ,nR_4LsgFTxYkVxCaGOSJnw,08OcDkdGvH2WKOtLpuQRtw,2,-0.1,we wondered around the store for a few minutes the i finally asked a man to help us,0,0,1,0,0
tRXO4QejMJKwZwh0sMd0YQ,nR_4LsgFTxYkVxCaGOSJnw,08OcDkdGvH2WKOtLpuQRtw,2,0,"he looked at his clipboard, and us then kinda shrugged and asked what we wanted",1,0,0,0,0
tRXO4QejMJKwZwh0sMd0YQ,nR_4LsgFTxYkVxCaGOSJnw,08OcDkdGvH2WKOtLpuQRtw,2,-0.177777778,"i guess customer service is not important there, because we were treated like dirt, with everyone we talked to looking down their noses at us",1,0,0,0,0
tRXO4QejMJKwZwh0sMd0YQ,nR_4LsgFTxYkVxCaGOSJnw,08OcDkdGvH2WKOtLpuQRtw,2,0,we are about to expand our pond and i was looking at a $600 filter for the expansion,0,0,1,0,0
tRXO4QejMJKwZwh0sMd0YQ,nR_4LsgFTxYkVxCaGOSJnw,08OcDkdGvH2WKOtLpuQRtw,2,0,"guess what, i won't be buying my supplies there!",1,0,0,0,0
PpHBCM-wXZjp887hWVppsA,nR_4LsgFTxYkVxCaGOSJnw,fzvLKEJfnyfeRhIqz2pTMA,4,-0.083333333,i wanted to write an updated review since my prior one was less than favorable,0,0,1,0,0
PpHBCM-wXZjp887hWVppsA,nR_4LsgFTxYkVxCaGOSJnw,fzvLKEJfnyfeRhIqz2pTMA,4,0,i received a message from the owner of fintastic extending their apologies and to let me know that the situation that i spoke of had been addressed and corrected,0,1,0,0,0
PpHBCM-wXZjp887hWVppsA,nR_4LsgFTxYkVxCaGOSJnw,fzvLKEJfnyfeRhIqz2pTMA,4,0,i am assuming that they had several similar complaints,0,0,1,0,0
PpHBCM-wXZjp887hWVppsA,nR_4LsgFTxYkVxCaGOSJnw,fzvLKEJfnyfeRhIqz2pTMA,4,0.0025,the owner was extremely polite and very professional,0,1,0,0,0
PpHBCM-wXZjp887hWVppsA,nR_4LsgFTxYkVxCaGOSJnw,fzvLKEJfnyfeRhIqz2pTMA,4,-0.0625,"although i have not revisited the store due to my prior experience, i do believe that if we are ever in that area, we will stop in to see how things go",0,1,0,0,0
PpHBCM-wXZjp887hWVppsA,nR_4LsgFTxYkVxCaGOSJnw,fzvLKEJfnyfeRhIqz2pTMA,4,0,i am giving them a 4 star rating because of the concern from their owner and the effort to address the problem,0,1,0,0,0
PpHBCM-wXZjp887hWVppsA,nR_4LsgFTxYkVxCaGOSJnw,fzvLKEJfnyfeRhIqz2pTMA,4,0.55,i was extremely impressed with how professional he was,0,1,0,0,0
PpHBCM-wXZjp887hWVppsA,nR_4LsgFTxYkVxCaGOSJnw,fzvLKEJfnyfeRhIqz2pTMA,4,0,(a lesser person could have been belligerent toward me,0,1,0,0,0
PpHBCM-wXZjp887hWVppsA,nR_4LsgFTxYkVxCaGOSJnw,fzvLKEJfnyfeRhIqz2pTMA,4,0.375,) thanks fintastic for reaching out to me! i look forward to revisiting your store and enjoying it this time around,0,1,0,0,0
LqdL6R4QbBjBNN8wVP4_Eg,k7c6GuDXR776LQlVx-FHIg,tQRryIRbMa-heL0td4gccg,2,0,i wholeheartedly agree with angie,0,0,1,0,0
LqdL6R4QbBjBNN8wVP4_Eg,k7c6GuDXR776LQlVx-FHIg,tQRryIRbMa-heL0td4gccg,2,0,i am also only giving a second star because of the house,1,0,0,0,0
LqdL6R4QbBjBNN8wVP4_Eg,k7c6GuDXR776LQlVx-FHIg,tQRryIRbMa-heL0td4gccg,2,-0.1,"my dad & i visited the charlotte museum of history after my cousin's wedding today, what a huge disappointment",1,0,0,0,0
LqdL6R4QbBjBNN8wVP4_Eg,k7c6GuDXR776LQlVx-FHIg,tQRryIRbMa-heL0td4gccg,2,0.1,"$10 to look at printed out posters, a miniature of colonial charlotte & 4 or 5 artifacts (a few guns & a sword, no native american artifacts whatsoever) (also includes a tour of a colonial house) how is that a museum??? the gift shop had more in it than the museum",1,0,0,0,0
LqdL6R4QbBjBNN8wVP4_Eg,k7c6GuDXR776LQlVx-FHIg,tQRryIRbMa-heL0td4gccg,2,0.4,it is a huge building & the majority of it isn't being utilized,1,0,0,0,0
LqdL6R4QbBjBNN8wVP4_Eg,k7c6GuDXR776LQlVx-FHIg,tQRryIRbMa-heL0td4gccg,2,0,"we asked where all of the artifacts were? their answer, in storage or on loan (where no one can see it)",1,0,0,0,0
LqdL6R4QbBjBNN8wVP4_Eg,k7c6GuDXR776LQlVx-FHIg,tQRryIRbMa-heL0td4gccg,2,-0.155555556,i see why they had to shut down 2 years ago if this is the quality they display,1,0,0,0,0
LqdL6R4QbBjBNN8wVP4_Eg,k7c6GuDXR776LQlVx-FHIg,tQRryIRbMa-heL0td4gccg,2,0.25,my dad mentioned that my personal collection is so much better than anything that place had & i agree,1,0,0,0,0
LqdL6R4QbBjBNN8wVP4_Eg,k7c6GuDXR776LQlVx-FHIg,tQRryIRbMa-heL0td4gccg,2,-0.0125,mine is 100 times better! this also reinforces why i am very wary to donate anything to a museum,1,0,0,0,0
LqdL6R4QbBjBNN8wVP4_Eg,k7c6GuDXR776LQlVx-FHIg,tQRryIRbMa-heL0td4gccg,2,-0.2,i would hate to donate something & it be put in storage where no one can enjoy it,1,0,0,0,0
LqdL6R4QbBjBNN8wVP4_Eg,k7c6GuDXR776LQlVx-FHIg,tQRryIRbMa-heL0td4gccg,2,0,i think i'll hold onto everything & sell it to private collectors before i die,0,0,1,0,0
LqdL6R4QbBjBNN8wVP4_Eg,k7c6GuDXR776LQlVx-FHIg,tQRryIRbMa-heL0td4gccg,2,-0.05,at least then i know it will be cared for & appreciated,0,0,1,0,0
LqdL6R4QbBjBNN8wVP4_Eg,k7c6GuDXR776LQlVx-FHIg,tQRryIRbMa-heL0td4gccg,2,0.104888889,charlotte has torn most of it's history down & represented it very poorly in their huge museum with nothing in it! it's very telling of the attitude charlotte has towards history,1,0,0,0,0
LqdL6R4QbBjBNN8wVP4_Eg,k7c6GuDXR776LQlVx-FHIg,tQRryIRbMa-heL0td4gccg,2,0.4,sif you want to know the history of charlotte there are plenty of resources online for free,1,0,0,1,0
LqdL6R4QbBjBNN8wVP4_Eg,k7c6GuDXR776LQlVx-FHIg,tQRryIRbMa-heL0td4gccg,2,0.5,"ok, i'll get off my soap box now",0,0,1,0,0
2QSjOca2naz9-pxHD4o3Sw,FcmegKpfN3-URlKGgbSyKg,NN21fMW85Mj-_F-RrSawnw,4,0.151893939,"we spent many rainy days at the children's museum by the historical museum while i was growing up, so i was excited to take my younger brothers -- ages 10 and 14 -- to the new one",0,1,0,0,0
2QSjOca2naz9-pxHD4o3Sw,FcmegKpfN3-URlKGgbSyKg,NN21fMW85Mj-_F-RrSawnw,4,0.5,"it is bright, colorful, and attention-grabbing the minute you walk in the door",0,1,0,0,0
2QSjOca2naz9-pxHD4o3Sw,FcmegKpfN3-URlKGgbSyKg,NN21fMW85Mj-_F-RrSawnw,4,0.258333333,"we didn't make it past the first water fountain for a good 15 minutes -- turning a wheel changes the water pressure, challenging you to find the sweet spot that brings the spout of water parallel to the slide, waiting to carry the ball away",0,1,0,0,0
2QSjOca2naz9-pxHD4o3Sw,FcmegKpfN3-URlKGgbSyKg,NN21fMW85Mj-_F-RrSawnw,4,0.25,"after finally tearing ourselves away, we stumbled into a sunken area with mazes of tunnels, a sensory water hut, and small pods perfect for curling up with a book",0,1,0,0,0
2QSjOca2naz9-pxHD4o3Sw,FcmegKpfN3-URlKGgbSyKg,NN21fMW85Mj-_F-RrSawnw,4,0,"then, we realized it was meant for ages 6 and under",0,0,1,0,0
2QSjOca2naz9-pxHD4o3Sw,FcmegKpfN3-URlKGgbSyKg,NN21fMW85Mj-_F-RrSawnw,4,0,oops,0,0,1,0,0
2QSjOca2naz9-pxHD4o3Sw,FcmegKpfN3-URlKGgbSyKg,NN21fMW85Mj-_F-RrSawnw,4,-0.033333333,more highlights: crazy tunnel area on the second floor,0,1,0,0,0
2QSjOca2naz9-pxHD4o3Sw,FcmegKpfN3-URlKGgbSyKg,NN21fMW85Mj-_F-RrSawnw,4,0,art area (especially the decorated bottle caps that made up the walls),0,1,0,0,0
2QSjOca2naz9-pxHD4o3Sw,FcmegKpfN3-URlKGgbSyKg,NN21fMW85Mj-_F-RrSawnw,4,0,"screen that senses your facial expressions, creating animal noises that match what you do (yawn = deafening lion roar)",0,1,0,0,0
2QSjOca2naz9-pxHD4o3Sw,FcmegKpfN3-URlKGgbSyKg,NN21fMW85Mj-_F-RrSawnw,4,0,hamster/people wheel,0,1,0,0,0
2QSjOca2naz9-pxHD4o3Sw,FcmegKpfN3-URlKGgbSyKg,NN21fMW85Mj-_F-RrSawnw,4,0.45,"it also looks like they have pretty good, healthy food in the cafe, although we were full of farmer's market goodies and so didn't try anything",0,1,0,0,0
RJ9fa-Ym0gnztws3Ev6A2w,FcmegKpfN3-URlKGgbSyKg,kk9OcwAlpcVFYmiVjZywbg,5,0.55,let's be honest - any kid would love a trip to a children's museum,0,1,0,0,0
RJ9fa-Ym0gnztws3Ev6A2w,FcmegKpfN3-URlKGgbSyKg,kk9OcwAlpcVFYmiVjZywbg,5,0,"some of the exhibits at the madison children's museum, though, make this one of our favorites",0,1,0,0,0
RJ9fa-Ym0gnztws3Ev6A2w,FcmegKpfN3-URlKGgbSyKg,kk9OcwAlpcVFYmiVjZywbg,5,-0.083333333,we recently took a day trip from the chicago area to this museum and it took us about two and a half hours to get there,0,0,1,0,0
RJ9fa-Ym0gnztws3Ev6A2w,FcmegKpfN3-URlKGgbSyKg,kk9OcwAlpcVFYmiVjZywbg,5,0.411111111,"parking is not free at this museum, but that could easily be overlooked because of all the awesome exhibits",1,1,0,0,0
RJ9fa-Ym0gnztws3Ev6A2w,FcmegKpfN3-URlKGgbSyKg,kk9OcwAlpcVFYmiVjZywbg,5,0.466666667,"there are fun water exhibits and an amazing art studio where kids can paint the windows, but our favorite part of this museum is the wildernest exhibit",0,1,0,0,0
RJ9fa-Ym0gnztws3Ev6A2w,FcmegKpfN3-URlKGgbSyKg,kk9OcwAlpcVFYmiVjZywbg,5,0.05,the wildernest exhibit looks like a giant indoor treehouse - complete with bridges and slides,0,1,0,0,0
RJ9fa-Ym0gnztws3Ev6A2w,FcmegKpfN3-URlKGgbSyKg,kk9OcwAlpcVFYmiVjZywbg,5,-0.029166667,"and, while we loved every minute of it, i will have to say that the slide is a little dangerous",1,1,0,0,0
RJ9fa-Ym0gnztws3Ev6A2w,FcmegKpfN3-URlKGgbSyKg,kk9OcwAlpcVFYmiVjZywbg,5,0.35,"it's a gorgeous tree trunk slide, but the rails are all metal with no padding around them and while we were there a kid hit his head on the metal rail and medical attention had to be called",1,1,0,0,0
RJ9fa-Ym0gnztws3Ev6A2w,FcmegKpfN3-URlKGgbSyKg,kk9OcwAlpcVFYmiVjZywbg,5,0,i hope they fix this asap,1,0,0,0,1
RJ9fa-Ym0gnztws3Ev6A2w,FcmegKpfN3-URlKGgbSyKg,kk9OcwAlpcVFYmiVjZywbg,5,0.6,another exhibit we really liked was the rooftop ramble,0,1,0,0,0
RJ9fa-Ym0gnztws3Ev6A2w,FcmegKpfN3-URlKGgbSyKg,kk9OcwAlpcVFYmiVjZywbg,5,0,"there were hay bales to climb, a pirate flag to hoist, and even some animals up there",0,1,0,0,0
RJ9fa-Ym0gnztws3Ev6A2w,FcmegKpfN3-URlKGgbSyKg,kk9OcwAlpcVFYmiVjZywbg,5,0.6,visit on a nice day so you don't miss it,0,0,1,1,0
RJ9fa-Ym0gnztws3Ev6A2w,FcmegKpfN3-URlKGgbSyKg,kk9OcwAlpcVFYmiVjZywbg,5,0,you can even see the capitol building from up there!,0,1,0,0,0
lpyqiraS6_uBr-EbJmoqVg,_Aqv6vqRSE2hUeK0wS60Ug,XRdiM8uNe6SrVeWeOZkfrQ,5,0.35,my favorite madison bike shop for the whole family,0,1,0,0,0
lpyqiraS6_uBr-EbJmoqVg,_Aqv6vqRSE2hUeK0wS60Ug,XRdiM8uNe6SrVeWeOZkfrQ,5,0.4,"great selection of bikes including trek, giant, felt, etc",0,1,0,0,0
lpyqiraS6_uBr-EbJmoqVg,_Aqv6vqRSE2hUeK0wS60Ug,XRdiM8uNe6SrVeWeOZkfrQ,5,0.183333333,offer decent prices and trade-ins when you're ready to upgrade,0,1,0,0,0
lpyqiraS6_uBr-EbJmoqVg,_Aqv6vqRSE2hUeK0wS60Ug,XRdiM8uNe6SrVeWeOZkfrQ,5,0,we last worked with scott who was knowledgable and helpful,0,1,0,0,0
lpyqiraS6_uBr-EbJmoqVg,_Aqv6vqRSE2hUeK0wS60Ug,XRdiM8uNe6SrVeWeOZkfrQ,5,-0.15,he even stayed open late to help us,0,1,0,0,0
1hrz_h660z-p1jrl9Jzs9Q,N5HNGklHszN9FZzzl3n03A,k71n8bELfnhMeC63xhUxzw,4,0,i've been donating blood for decades,0,0,1,0,0
1hrz_h660z-p1jrl9Jzs9Q,N5HNGklHszN9FZzzl3n03A,k71n8bELfnhMeC63xhUxzw,4,-0.1,it's one of the few morally unambiguous things you can do these days,0,0,1,0,0
1hrz_h660z-p1jrl9Jzs9Q,N5HNGklHszN9FZzzl3n03A,k71n8bELfnhMeC63xhUxzw,4,0.5,"in addition, i have many friends who cannot donate for a variety of reasons so i try to take up the slack",0,0,1,0,0
1hrz_h660z-p1jrl9Jzs9Q,N5HNGklHszN9FZzzl3n03A,k71n8bELfnhMeC63xhUxzw,4,-0.25,"i usually donate at work but, because of the summer, they skipped a cycle so i checked at the arc to see about walk-ins",0,0,1,0,0
1hrz_h660z-p1jrl9Jzs9Q,N5HNGklHszN9FZzzl3n03A,k71n8bELfnhMeC63xhUxzw,4,0.117708333,"west madison's arc center wins the prize for the quickest donation ever! granted, it was slow day over there and i know the ropes but, i was out in 45 minutes! after quick, friendly and professional attention, i was sipping oj, eating a cookie and walking out with a free loaf of panera bread (on thursdays and fridays) under my arm in less than an hour",0,1,0,0,0
1hrz_h660z-p1jrl9Jzs9Q,N5HNGklHszN9FZzzl3n03A,k71n8bELfnhMeC63xhUxzw,4,0.333333333,"i won't suggest that you'll get through that quickly but, if you can, donating blood should be a thing",0,0,1,1,0
1hrz_h660z-p1jrl9Jzs9Q,N5HNGklHszN9FZzzl3n03A,k71n8bELfnhMeC63xhUxzw,4,0,do it,0,0,1,1,0
1hrz_h660z-p1jrl9Jzs9Q,N5HNGklHszN9FZzzl3n03A,k71n8bELfnhMeC63xhUxzw,4,0,save lives!,0,0,1,1,0
OJFpALzcQpGscvpPeV1vNQ,u0NbikWwP7TVkMkCily-4g,sfKMl7ERKuwxIh3HLXUg-Q,5,0.45,"i love the curtis collection, as well as the fact that they have traveling, well-studied docents for free for teachers on a variety of subjects",0,1,0,0,0
OJFpALzcQpGscvpPeV1vNQ,u0NbikWwP7TVkMkCily-4g,sfKMl7ERKuwxIh3HLXUg-Q,5,0.7,almost as good as a field trip,0,1,0,0,0
OJFpALzcQpGscvpPeV1vNQ,u0NbikWwP7TVkMkCily-4g,sfKMl7ERKuwxIh3HLXUg-Q,5,0.25,"wait, better, because the kids actually got to do something and learn",0,1,0,0,0
OJFpALzcQpGscvpPeV1vNQ,u0NbikWwP7TVkMkCily-4g,sfKMl7ERKuwxIh3HLXUg-Q,5,0.15,a total success,0,1,0,0,0
OJFpALzcQpGscvpPeV1vNQ,u0NbikWwP7TVkMkCily-4g,sfKMl7ERKuwxIh3HLXUg-Q,5,-0.15,"free tuesdays ain't bad, either",0,1,0,0,0
EHmZP6M7VkyRSeWsULHTMQ,u0NbikWwP7TVkMkCily-4g,N1koTSTyiLCD8zH0rHSh4w,4,0.8,this is a great museum,0,1,0,0,0
EHmZP6M7VkyRSeWsULHTMQ,u0NbikWwP7TVkMkCily-4g,N1koTSTyiLCD8zH0rHSh4w,4,0,the temperature is always 72 degrees which is key in phoenix in the summer,0,1,0,0,0
EHmZP6M7VkyRSeWsULHTMQ,u0NbikWwP7TVkMkCily-4g,N1koTSTyiLCD8zH0rHSh4w,4,0.91,the art selection is very good as well,0,1,0,0,0
EHmZP6M7VkyRSeWsULHTMQ,u0NbikWwP7TVkMkCily-4g,N1koTSTyiLCD8zH0rHSh4w,4,-0.2125,i agree with other reviewers that the layout can be somewhat confusing,1,0,0,0,0
EHmZP6M7VkyRSeWsULHTMQ,u0NbikWwP7TVkMkCily-4g,N1koTSTyiLCD8zH0rHSh4w,4,0.5,they could work on a better sense of flow through the building,1,0,0,0,1
hx4Lwx9Je4waQChjp6bOMw,u0NbikWwP7TVkMkCily-4g,EeSBXLMh3CvjSqBpJWT9gw,5,0.7,i loved it,0,1,0,0,0
hx4Lwx9Je4waQChjp6bOMw,u0NbikWwP7TVkMkCily-4g,EeSBXLMh3CvjSqBpJWT9gw,5,-0.75,i've wanted to go here ever since we moved to az and i wasn't disappointed,0,1,0,0,0
hx4Lwx9Je4waQChjp6bOMw,u0NbikWwP7TVkMkCily-4g,EeSBXLMh3CvjSqBpJWT9gw,5,0.5,it's huge!,0,1,0,0,0
hx4Lwx9Je4waQChjp6bOMw,u0NbikWwP7TVkMkCily-4g,EeSBXLMh3CvjSqBpJWT9gw,5,0.194166667,we didn't even get to see the whole place-as a former photography major i was super excited to see the ansel adam exhibit,0,1,0,0,0
hx4Lwx9Je4waQChjp6bOMw,u0NbikWwP7TVkMkCily-4g,EeSBXLMh3CvjSqBpJWT9gw,5,0.325,free on first friday of every month,0,1,0,0,0
hx4Lwx9Je4waQChjp6bOMw,u0NbikWwP7TVkMkCily-4g,EeSBXLMh3CvjSqBpJWT9gw,5,0.1,i'm so ready to come back and see what i missed,0,1,0,0,0
hx4Lwx9Je4waQChjp6bOMw,u0NbikWwP7TVkMkCily-4g,EeSBXLMh3CvjSqBpJWT9gw,5,0.7,loved the vibe and i agree with everyone else,0,1,0,0,0
hx4Lwx9Je4waQChjp6bOMw,u0NbikWwP7TVkMkCily-4g,EeSBXLMh3CvjSqBpJWT9gw,5,0.2,"i'm not an artsy sort of person, but i really was in awe of this place",0,1,0,0,0
hx4Lwx9Je4waQChjp6bOMw,u0NbikWwP7TVkMkCily-4g,EeSBXLMh3CvjSqBpJWT9gw,5,1,what a wonderful place to have in phoenix,0,1,0,0,0
hx4Lwx9Je4waQChjp6bOMw,u0NbikWwP7TVkMkCily-4g,EeSBXLMh3CvjSqBpJWT9gw,5,0.2,3 hrs flew by-i could spend the whole day there,0,1,0,0,0
Yq2PGfiUkj20gqbhp1yEvQ,u0NbikWwP7TVkMkCily-4g,_Lz4b5QL0K8ndeyz2vxslA,1,-0.3,"i am an art lover but don't dig the overkill by the people who are ""guarding"" the art from the common folk",1,0,0,0,0
Yq2PGfiUkj20gqbhp1yEvQ,u0NbikWwP7TVkMkCily-4g,_Lz4b5QL0K8ndeyz2vxslA,1,0.25,"after having a run-in with an over-zealous guard and then discussing it with heather the manager, i will most likely not return",1,0,0,0,0
Yq2PGfiUkj20gqbhp1yEvQ,u0NbikWwP7TVkMkCily-4g,_Lz4b5QL0K8ndeyz2vxslA,1,0.5,they are many friendlier art installations in the valley,1,0,0,1,0
Yq2PGfiUkj20gqbhp1yEvQ,u0NbikWwP7TVkMkCily-4g,_Lz4b5QL0K8ndeyz2vxslA,1,0,i will give them my hard-earned support instead,1,0,0,0,0
010T812HnvG1MgMUKw_V3g,u0NbikWwP7TVkMkCily-4g,k4-6lakq7t3kCgbvPxcuvg,5,0.1,i went here over the weekend with my six year old son and 20 month old daughter,0,0,1,0,0
010T812HnvG1MgMUKw_V3g,u0NbikWwP7TVkMkCily-4g,k4-6lakq7t3kCgbvPxcuvg,5,0.1,"apparently my son saw something on one of his cartoons (regular show to be specific) that made it cool to visit an art museum, so he requested i take him",0,0,1,0,0
010T812HnvG1MgMUKw_V3g,u0NbikWwP7TVkMkCily-4g,k4-6lakq7t3kCgbvPxcuvg,5,0,"thank you, cartoon network!",0,0,1,0,0
010T812HnvG1MgMUKw_V3g,u0NbikWwP7TVkMkCily-4g,k4-6lakq7t3kCgbvPxcuvg,5,0.28,"i was a tiny bit apprehensive about how my toddler would do, but i packed them up and off we went! parking was ample and as we entered we were immediately greeted by a gracious ticket clerk who patiently explained the different exhibits that the children would probably most enjoy: the firefly room, the blob and the miniature room were the top picks",0,1,0,0,0
010T812HnvG1MgMUKw_V3g,u0NbikWwP7TVkMkCily-4g,k4-6lakq7t3kCgbvPxcuvg,5,0.433333333,he circled them all on the visitor map so we could easily find them,0,1,0,0,0
