,Unnamed: 0,review_id,business_id,user_id,stars,blob_polarity,review,label,stem_review,complaint,compliments,suggestion for user,suggestion for business
4349,291350,BRzh7_qfmEUMN6SjgIsN2A,2IERO064cNW8QoEWe_cLhQ,2aSR510dEXRdfJEknma2hQ,4,0.7333333329999999,after reading the reviews i was not expecting a pleasant experience,,after read the review i wa not expect a pleasant experi,0,1,0,0
4350,291351,BRzh7_qfmEUMN6SjgIsN2A,2IERO064cNW8QoEWe_cLhQ,2aSR510dEXRdfJEknma2hQ,4,0.29375,i was totally surprised that once there everyone was very friendly and helpful,,i wa total surpris that onc there everyon wa veri friendli and help,0,1,0,0
4351,291352,BRzh7_qfmEUMN6SjgIsN2A,2IERO064cNW8QoEWe_cLhQ,2aSR510dEXRdfJEknma2hQ,4,0.6,i dealt with cathey and loretta and have to say that they were extremely nice and helpful as well as the rest of the staff,,i dealt with cathey and loretta and have to say that they were extrem nice and help as well as the rest of the staff,0,1,0,0
4352,291353,YRbCCc5BHGGZ8wr7ISI2tg,2IERO064cNW8QoEWe_cLhQ,U587ohfK7ts_WSqonURFQg,1,0.5,admittedly i should have known better,,admittedli i should have known better,1,0,0,1
4353,291354,YRbCCc5BHGGZ8wr7ISI2tg,2IERO064cNW8QoEWe_cLhQ,U587ohfK7ts_WSqonURFQg,1,0.08,i actually didn't enter the dmv with high hopes of getting what i needed done and i was correct,,i actual didn't enter the dmv with high hope of get what i need done and i wa correct,1,0,0,0
4354,291355,YRbCCc5BHGGZ8wr7ISI2tg,2IERO064cNW8QoEWe_cLhQ,U587ohfK7ts_WSqonURFQg,1,-0.066666667,it has been about 6 years since i went to a dmv and i forgot just how ridiculous the whole process is,,it ha been about 6 year sinc i went to a dmv and i forgot just how ridicul the whole process is,1,0,0,0
4355,291356,YRbCCc5BHGGZ8wr7ISI2tg,2IERO064cNW8QoEWe_cLhQ,U587ohfK7ts_WSqonURFQg,1,0.425,pro tip - there are actually many things you can accomplish online and i have taken full advantage of that,,pro tip - there are actual mani thing you can accomplish onlin and i have taken full advantag of that,1,0,0,0
4356,291357,YRbCCc5BHGGZ8wr7ISI2tg,2IERO064cNW8QoEWe_cLhQ,U587ohfK7ts_WSqonURFQg,1,-0.1,however there are still some things that you need to drag yourself to the dmv to get processed,,howev there are still some thing that you need to drag yourself to the dmv to get process,1,0,0,0
4357,291358,YRbCCc5BHGGZ8wr7ISI2tg,2IERO064cNW8QoEWe_cLhQ,U587ohfK7ts_WSqonURFQg,1,-0.075,this dmv specifically was pretty frustrating,,thi dmv specif wa pretti frustrat,1,0,0,0
4358,291359,YRbCCc5BHGGZ8wr7ISI2tg,2IERO064cNW8QoEWe_cLhQ,U587ohfK7ts_WSqonURFQg,1,0.14285714300000002,the 26 spots right outside the dmv office are reserved for anyone not going to the dmv,,the 26 spot right outsid the dmv offic are reserv for anyon not go to the dmv,1,0,0,0
4359,291360,YRbCCc5BHGGZ8wr7ISI2tg,2IERO064cNW8QoEWe_cLhQ,U587ohfK7ts_WSqonURFQg,1,-0.058333333,i know the exact number because i had the long walk from a faraway space with nothing to do but count the ridiculous amount of empty spaces,,i know the exact number becaus i had the long walk from a faraway space with noth to do but count the ridicul amount of empti space,1,0,0,0
4360,291361,YRbCCc5BHGGZ8wr7ISI2tg,2IERO064cNW8QoEWe_cLhQ,U587ohfK7ts_WSqonURFQg,1,0.0,when i walked in i could feel the dread come up in my stomach as i saw the number of people in the office,,when i walk in i could feel the dread come up in my stomach as i saw the number of peopl in the offic,1,0,0,0
4361,291362,YRbCCc5BHGGZ8wr7ISI2tg,2IERO064cNW8QoEWe_cLhQ,U587ohfK7ts_WSqonURFQg,1,0.0,then i waited in line just to get a ticket number,,then i wait in line just to get a ticket number,1,0,0,0
4362,291363,YRbCCc5BHGGZ8wr7ISI2tg,2IERO064cNW8QoEWe_cLhQ,U587ohfK7ts_WSqonURFQg,1,0.171428571,"the lady at the front asked if i had certain documentation and i did, which i thought was a great idea to prevent needless waiting",,"the ladi at the front ask if i had certain document and i did, which i thought wa a great idea to prevent needless wait",1,0,0,0
4363,291364,YRbCCc5BHGGZ8wr7ISI2tg,2IERO064cNW8QoEWe_cLhQ,U587ohfK7ts_WSqonURFQg,1,0.0,one hour of waiting later i jumped up elated that my number was called,,one hour of wait later i jump up elat that my number wa call,1,0,0,0
4364,291365,YRbCCc5BHGGZ8wr7ISI2tg,2IERO064cNW8QoEWe_cLhQ,U587ohfK7ts_WSqonURFQg,1,0.375,the somewhat friendly man reviewed my documents and told me i needed proof of insurance,,the somewhat friendli man review my document and told me i need proof of insur,0,0,0,0
4365,291366,YRbCCc5BHGGZ8wr7ISI2tg,2IERO064cNW8QoEWe_cLhQ,U587ohfK7ts_WSqonURFQg,1,0.0,"no, obviously i couldn't show him on my phone and i was sent to the printer on site to print it",,"no, obvious i couldn't show him on my phone and i wa sent to the printer on site to print it",1,0,0,0
4366,291367,YRbCCc5BHGGZ8wr7ISI2tg,2IERO064cNW8QoEWe_cLhQ,U587ohfK7ts_WSqonURFQg,1,0.0,then i had to wait another 15 minutes while he helped someone else,,then i had to wait anoth 15 minut while he help someon els,1,0,0,0
4367,291368,YRbCCc5BHGGZ8wr7ISI2tg,2IERO064cNW8QoEWe_cLhQ,U587ohfK7ts_WSqonURFQg,1,0.0,then i was told they still couldn't process what i needed and now i will have to go back another day,,then i wa told they still couldn't process what i need and now i will have to go back anoth day,1,0,0,0
4368,291369,YRbCCc5BHGGZ8wr7ISI2tg,2IERO064cNW8QoEWe_cLhQ,U587ohfK7ts_WSqonURFQg,1,0.333333333,to recap - someone at the front ok'd my documentation and yet i still needed more when i actually made it to the counter,,to recap - someon at the front ok'd my document and yet i still need more when i actual made it to the counter,1,0,0,0
4369,291370,YRbCCc5BHGGZ8wr7ISI2tg,2IERO064cNW8QoEWe_cLhQ,U587ohfK7ts_WSqonURFQg,1,0.125,i wasn't able to accomplish what i had set out to do and now have a second dmv trip in my future and i think i will try my luck with a different location,,i wasn't abl to accomplish what i had set out to do and now have a second dmv trip in my futur and i think i will tri my luck with a differ locat,1,0,0,0
4370,291371,hNcXpyybrFcfyV7mvhq32w,2IERO064cNW8QoEWe_cLhQ,O-tCWDChYJD1dEhPiJmrWQ,4,-0.375,the wait was long but it wasn't bad,,the wait wa long but it wasn't bad,0,1,0,0
4371,291372,hNcXpyybrFcfyV7mvhq32w,2IERO064cNW8QoEWe_cLhQ,O-tCWDChYJD1dEhPiJmrWQ,4,0.45,"all employees were pleasant, in particular the lady at the front",,"all employe were pleasant, in particular the ladi at the front",0,1,0,0
4372,291373,hNcXpyybrFcfyV7mvhq32w,2IERO064cNW8QoEWe_cLhQ,O-tCWDChYJD1dEhPiJmrWQ,4,0.2,can't really complain,,can't realli complain,0,1,0,0
4373,291374,hNcXpyybrFcfyV7mvhq32w,2IERO064cNW8QoEWe_cLhQ,O-tCWDChYJD1dEhPiJmrWQ,4,0.4,"please make sure to have cash or a check ready,  i think most folks didn't and this made the wait longer",,"pleas make sure to have cash or a check ready,  i think most folk didn't and thi made the wait longer",0,1,0,0
4374,291375,f5rI5WpWACezJfIW68dw8A,j8NI4Dd9ANuyrMZ8vTN1eA,Zwtx7FLZcK5F2P0-Tz8mHg,4,0.0,a friend of mine recently found the b,,a friend of mine recent found the b,0,0,0,0
4375,291376,f5rI5WpWACezJfIW68dw8A,j8NI4Dd9ANuyrMZ8vTN1eA,Zwtx7FLZcK5F2P0-Tz8mHg,4,0.05,b when we trying to arrange for transportation for a group from old town to the big bang on mill,,b when we tri to arrang for transport for a group from old town to the big bang on mill,0,0,0,0
4376,291377,f5rI5WpWACezJfIW68dw8A,j8NI4Dd9ANuyrMZ8vTN1eA,Zwtx7FLZcK5F2P0-Tz8mHg,4,0.2,it was very convenient,,it wa veri conveni,0,1,0,0
4377,291378,f5rI5WpWACezJfIW68dw8A,j8NI4Dd9ANuyrMZ8vTN1eA,Zwtx7FLZcK5F2P0-Tz8mHg,4,0.0,we called them about 15 minutes before we wanted to get picked up,,we call them about 15 minut befor we want to get pick up,0,0,0,0
4378,291379,f5rI5WpWACezJfIW68dw8A,j8NI4Dd9ANuyrMZ8vTN1eA,Zwtx7FLZcK5F2P0-Tz8mHg,4,0.228571429,they arrived with a huge orange van (not bus) and took us right to the big bang,,they arriv with a huge orang van (not bus) and took us right to the big bang,0,1,0,0
4379,291380,f5rI5WpWACezJfIW68dw8A,j8NI4Dd9ANuyrMZ8vTN1eA,Zwtx7FLZcK5F2P0-Tz8mHg,4,0.8,"since then we have used it a couple times, and it has worked out great",,"sinc then we have use it a coupl times, and it ha work out great",0,1,0,0
4380,291381,f5rI5WpWACezJfIW68dw8A,j8NI4Dd9ANuyrMZ8vTN1eA,Zwtx7FLZcK5F2P0-Tz8mHg,4,0.0,"essentially, b",,"essentially, b",0,0,0,0
4381,291382,f5rI5WpWACezJfIW68dw8A,j8NI4Dd9ANuyrMZ8vTN1eA,Zwtx7FLZcK5F2P0-Tz8mHg,4,0.3,"b beats a taxi when you have more than 3-4 people, and you are traveling within/between old town and tempe",,"b beat a taxi when you have more than 3-4 people, and you are travel within/between old town and temp",0,1,0,0
4382,291383,f5rI5WpWACezJfIW68dw8A,j8NI4Dd9ANuyrMZ8vTN1eA,Zwtx7FLZcK5F2P0-Tz8mHg,4,0.26,the rates are very reasonable too,,the rate are veri reason too,0,0,0,0
4383,291384,f5rI5WpWACezJfIW68dw8A,j8NI4Dd9ANuyrMZ8vTN1eA,Zwtx7FLZcK5F2P0-Tz8mHg,4,0.1,"if you are within old town, it's $2/person, $8 min",,"if you are within old town, it' $2/person, $8 min",0,1,0,0
4384,291385,f5rI5WpWACezJfIW68dw8A,j8NI4Dd9ANuyrMZ8vTN1eA,Zwtx7FLZcK5F2P0-Tz8mHg,4,0.0,if you go between ot and tempe you're looking at $3/per person with a $15 minimum,,if you go between ot and temp you'r look at $3/per person with a $15 minimum,0,0,1,0
4385,291386,f5rI5WpWACezJfIW68dw8A,j8NI4Dd9ANuyrMZ8vTN1eA,Zwtx7FLZcK5F2P0-Tz8mHg,4,0.241666667,"this is particularly convenient (and cheap) when you take the light rail, and you need a ride back to ot!",,"thi is particularli conveni (and cheap) when you take the light rail, and you need a ride back to ot!",0,1,0,0
4386,291387,anOyUQe731fEEbYMYGdlbw,j8NI4Dd9ANuyrMZ8vTN1eA,RkVPvjCoOfK97_HVjafpeA,4,0.033333333,"when going from tempe to old town, the big orange bus is definitely the way to go",,"when go from temp to old town, the big orang bu is definit the way to go",0,1,0,0
4387,291388,anOyUQe731fEEbYMYGdlbw,j8NI4Dd9ANuyrMZ8vTN1eA,RkVPvjCoOfK97_HVjafpeA,4,-0.15,get a group of at least 5 people together and it's only $3 per person,,get a group of at least 5 peopl togeth and it' onli $3 per person,0,0,0,0
4388,291389,anOyUQe731fEEbYMYGdlbw,j8NI4Dd9ANuyrMZ8vTN1eA,RkVPvjCoOfK97_HVjafpeA,4,0.74375,the drivers are usually very friendly (and attractive) and arrive on time!,,the driver are usual veri friendli (and attractive) and arriv on time!,0,1,0,0
4389,291390,P33YotkdrmZJSRBdA8nFYw,j8NI4Dd9ANuyrMZ8vTN1eA,g54ZH9z0ieZBFLyHeLc7yA,4,0.0,i've used these guys several times in the last 5 months since discovering their existence,,i'v use these guy sever time in the last 5 month sinc discov their exist,0,0,0,0
4390,291391,P33YotkdrmZJSRBdA8nFYw,j8NI4Dd9ANuyrMZ8vTN1eA,g54ZH9z0ieZBFLyHeLc7yA,4,0.4,"if you have a group of 4 or more, it's always worth it",,"if you have a group of 4 or more, it' alway worth it",0,1,1,0
4391,291392,P33YotkdrmZJSRBdA8nFYw,j8NI4Dd9ANuyrMZ8vTN1eA,g54ZH9z0ieZBFLyHeLc7yA,4,0.055555556,"we mainly use it to go from baseline and rural to oldtown scottsdale and it was only 18 bucks each way ($3 per person, minimum of $15 per trip, and we had 6 people)",,"we mainli use it to go from baselin and rural to oldtown scottsdal and it wa onli 18 buck each way ($3 per person, minimum of $15 per trip, and we had 6 people)",0,0,1,0
4392,291393,P33YotkdrmZJSRBdA8nFYw,j8NI4Dd9ANuyrMZ8vTN1eA,g54ZH9z0ieZBFLyHeLc7yA,4,0.3125,"it doesn't make a bunch of sense for smaller groups, but we always have to order more than one cab and thus we call bob!",,"it doesn't make a bunch of sens for smaller groups, but we alway have to order more than one cab and thu we call bob!",0,1,0,0
4393,291394,hBlislKIbOHAwXi1z8ZqQw,j8NI4Dd9ANuyrMZ8vTN1eA,oe_QopcqJ8RJMrW-DJLodA,4,0.11666666699999999,my first time riding the big orange bus was for a work offsite from old town to greasewood flats,,my first time ride the big orang bu wa for a work offsit from old town to greasewood flat,0,0,0,0
4394,291395,hBlislKIbOHAwXi1z8ZqQw,j8NI4Dd9ANuyrMZ8vTN1eA,oe_QopcqJ8RJMrW-DJLodA,4,0.0,it picked us up from both locations on time and with no problems,,it pick us up from both locat on time and with no problem,0,0,0,0
4395,291396,hBlislKIbOHAwXi1z8ZqQw,j8NI4Dd9ANuyrMZ8vTN1eA,oe_QopcqJ8RJMrW-DJLodA,4,0.166666667,"most recently, we called the big orange bus to pick us up in south scottsdale to go to mill ave",,"most recently, we call the big orang bu to pick us up in south scottsdal to go to mill ave",0,1,0,0
4396,291397,hBlislKIbOHAwXi1z8ZqQw,j8NI4Dd9ANuyrMZ8vTN1eA,oe_QopcqJ8RJMrW-DJLodA,4,0.14,"it was a saturday night, so we expected it to be busy and made sure to call earlier so that by the time we were ready to head out, it'd be here",,"it wa a saturday night, so we expect it to be busi and made sure to call earlier so that by the time we were readi to head out, it'd be here",0,0,0,0
4397,291398,hBlislKIbOHAwXi1z8ZqQw,j8NI4Dd9ANuyrMZ8vTN1eA,oe_QopcqJ8RJMrW-DJLodA,4,0.0,they told us that they would call back in 30 min,,they told us that they would call back in 30 min,0,0,0,0
4398,291399,hBlislKIbOHAwXi1z8ZqQw,j8NI4Dd9ANuyrMZ8vTN1eA,oe_QopcqJ8RJMrW-DJLodA,4,0.0,with an update,,with an updat,0,0,0,0
4399,291400,hBlislKIbOHAwXi1z8ZqQw,j8NI4Dd9ANuyrMZ8vTN1eA,oe_QopcqJ8RJMrW-DJLodA,4,0.0,"almost an hour later without hearing anything, we called back to see if they were still coming",,"almost an hour later without hear anything, we call back to see if they were still come",0,0,0,0
4400,291401,hBlislKIbOHAwXi1z8ZqQw,j8NI4Dd9ANuyrMZ8vTN1eA,oe_QopcqJ8RJMrW-DJLodA,4,0.0,the guy who answered the phone said that they had already picked us up,,the guy who answer the phone said that they had alreadi pick us up,0,0,0,0
4401,291402,hBlislKIbOHAwXi1z8ZqQw,j8NI4Dd9ANuyrMZ8vTN1eA,oe_QopcqJ8RJMrW-DJLodA,4,0.083333333,"sorry buddy, pretty sure you didn't since we wouldn't be calling you if you had",,"sorri buddy, pretti sure you didn't sinc we wouldn't be call you if you had",0,0,0,0
4402,291403,hBlislKIbOHAwXi1z8ZqQw,j8NI4Dd9ANuyrMZ8vTN1eA,oe_QopcqJ8RJMrW-DJLodA,4,0.0,the driver called 5-10 min,,the driver call 5-10 min,0,0,0,0
4403,291404,hBlislKIbOHAwXi1z8ZqQw,j8NI4Dd9ANuyrMZ8vTN1eA,oe_QopcqJ8RJMrW-DJLodA,4,0.0,later saying that he was almost there,,later say that he wa almost there,0,0,0,0
4404,291405,hBlislKIbOHAwXi1z8ZqQw,j8NI4Dd9ANuyrMZ8vTN1eA,oe_QopcqJ8RJMrW-DJLodA,4,0.2,"for $3 a person, you really can't complain",,"for $3 a person, you realli can't complain",0,1,0,0
4405,291406,hBlislKIbOHAwXi1z8ZqQw,j8NI4Dd9ANuyrMZ8vTN1eA,oe_QopcqJ8RJMrW-DJLodA,4,0.0,"that definitely beats taking a cab, especially if you have a bigger party",,"that definit beat take a cab, especi if you have a bigger parti",0,1,0,0
4406,291407,hBlislKIbOHAwXi1z8ZqQw,j8NI4Dd9ANuyrMZ8vTN1eA,oe_QopcqJ8RJMrW-DJLodA,4,-0.05,we also needed to be picked up at the end of the night and it didn't take too long for a driver to find us,,we also need to be pick up at the end of the night and it didn't take too long for a driver to find us,0,0,0,0
4407,291408,hBlislKIbOHAwXi1z8ZqQw,j8NI4Dd9ANuyrMZ8vTN1eA,oe_QopcqJ8RJMrW-DJLodA,4,0.0,"i would definitely recommend them, especially if you're looking to get from scottsdale to mill ave and you're with a big group",,"i would definit recommend them, especi if you'r look to get from scottsdal to mill ave and you'r with a big group",0,1,0,0
4408,291409,hBlislKIbOHAwXi1z8ZqQw,j8NI4Dd9ANuyrMZ8vTN1eA,oe_QopcqJ8RJMrW-DJLodA,4,-0.0125,i'm not sure how much it costs for a private function where you're looking to drive a further distance,,i'm not sure how much it cost for a privat function where you'r look to drive a further distanc,1,0,0,0
4409,291410,hBlislKIbOHAwXi1z8ZqQw,j8NI4Dd9ANuyrMZ8vTN1eA,oe_QopcqJ8RJMrW-DJLodA,4,0.625,just make sure you keep an eye on the time so they don't forget about you!,,just make sure you keep an eye on the time so they don't forget about you!,0,0,1,0
4410,291411,tvMqWdWjsINu6R5iurBzqQ,j8NI4Dd9ANuyrMZ8vTN1eA,OJA6Mw59K_69-oUWiUk4DQ,1,0.0,i am so upset,,i am so upset,1,0,0,0
4411,291412,tvMqWdWjsINu6R5iurBzqQ,j8NI4Dd9ANuyrMZ8vTN1eA,OJA6Mw59K_69-oUWiUk4DQ,1,-0.025,have had great service the 3 times prior but the fact that we are a returning customer & could not get the consideration of a phone call back so i could make other plans (they check voicemail every day according to their voicemail) tells me they don't give a crap,,have had great servic the 3 time prior but the fact that we are a return custom & could not get the consider of a phone call back so i could make other plan (they check voicemail everi day accord to their voicemail) tell me they don't give a crap,1,0,0,0
4412,291413,tvMqWdWjsINu6R5iurBzqQ,j8NI4Dd9ANuyrMZ8vTN1eA,OJA6Mw59K_69-oUWiUk4DQ,1,0.0,will never use their service again,,will never use their servic again,1,0,0,0
4413,291414,Kxu_MTSYsUjKip4JheccyA,j8NI4Dd9ANuyrMZ8vTN1eA,ReyRoE_7L8AOWmQxqDtfnw,5,0.0,we were in town from california to go tubing at salt river,,we were in town from california to go tube at salt river,0,1,0,0
4414,291415,Kxu_MTSYsUjKip4JheccyA,j8NI4Dd9ANuyrMZ8vTN1eA,ReyRoE_7L8AOWmQxqDtfnw,5,0.375,"our driver, kevin was as friendly as they come",,"our driver, kevin wa as friendli as they come",0,1,0,0
4415,291416,Kxu_MTSYsUjKip4JheccyA,j8NI4Dd9ANuyrMZ8vTN1eA,ReyRoE_7L8AOWmQxqDtfnw,5,0.20714285699999999,he was on time and very patient with us ladies and our large group,,he wa on time and veri patient with us ladi and our larg group,0,1,0,0
4416,291417,Kxu_MTSYsUjKip4JheccyA,j8NI4Dd9ANuyrMZ8vTN1eA,ReyRoE_7L8AOWmQxqDtfnw,5,0.0,definitely will use the service again next time we're in town!,,definit will use the servic again next time we'r in town!,0,0,0,0
4417,291418,_O-6rzq8NPovvOuAZCKwYQ,j8NI4Dd9ANuyrMZ8vTN1eA,OjMkHcVQo8be4cAJWwn3Tg,5,0.391666667,big orange bus rocks! friendly staff and great service,,big orang bu rocks! friendli staff and great servic,0,1,0,0
4418,291419,_O-6rzq8NPovvOuAZCKwYQ,j8NI4Dd9ANuyrMZ8vTN1eA,OjMkHcVQo8be4cAJWwn3Tg,5,0.3,we had 3 trips we needed to take for a day of fun and business and they were on time for everyone one of them,,we had 3 trip we need to take for a day of fun and busi and they were on time for everyon one of them,0,1,0,0
4419,291420,_O-6rzq8NPovvOuAZCKwYQ,j8NI4Dd9ANuyrMZ8vTN1eA,OjMkHcVQo8be4cAJWwn3Tg,5,0.46666666700000003,"i recommend bob for any party of 5 or more if you want a safe, comfortable and affordable way to get around",,"i recommend bob for ani parti of 5 or more if you want a safe, comfort and afford way to get around",0,1,0,0
4420,291421,_O-6rzq8NPovvOuAZCKwYQ,j8NI4Dd9ANuyrMZ8vTN1eA,OjMkHcVQo8be4cAJWwn3Tg,5,-0.177777778,i have used them a few times before this event and have never been let down,,i have use them a few time befor thi event and have never been let down,0,0,0,0
4421,291422,_O-6rzq8NPovvOuAZCKwYQ,j8NI4Dd9ANuyrMZ8vTN1eA,OjMkHcVQo8be4cAJWwn3Tg,5,0.385,this trip was very important to my business though and their history of service proved they can be consistent,,thi trip wa veri import to my busi though and their histori of servic prove they can be consist,0,1,0,0
4422,291423,_O-6rzq8NPovvOuAZCKwYQ,j8NI4Dd9ANuyrMZ8vTN1eA,OjMkHcVQo8be4cAJWwn3Tg,5,0.5,i will always use bob if i need to get around the greater phoenix area and so should everyone else,,i will alway use bob if i need to get around the greater phoenix area and so should everyon els,0,1,0,0
4423,291424,_O-6rzq8NPovvOuAZCKwYQ,j8NI4Dd9ANuyrMZ8vTN1eA,OjMkHcVQo8be4cAJWwn3Tg,5,0.6,thanks bob and keep up the great work!,,thank bob and keep up the great work!,0,1,0,0
4424,291425,5Jsc9mBTSSlS-cnJyLCGdw,j8NI4Dd9ANuyrMZ8vTN1eA,FKCJOd0ZPIwTOvFxosMGQA,5,0.40885416700000005,"clean bus, on-time, and friendly drivers! this was our second time using them and had a great experience both times",,"clean bus, on-time, and friendli drivers! thi wa our second time use them and had a great experi both time",0,1,0,0
4425,291426,UBHHkC8D9-sCs1WYwYpBbA,j8NI4Dd9ANuyrMZ8vTN1eA,igQDsqCLmQACAxWtR6UV5A,5,0.45,"great service, arrives early every time",,"great service, arriv earli everi time",0,1,0,0
4426,291427,UBHHkC8D9-sCs1WYwYpBbA,j8NI4Dd9ANuyrMZ8vTN1eA,igQDsqCLmQACAxWtR6UV5A,5,0.52,"i use them to travel to and from the airport, so being punctual is very important",,"i use them to travel to and from the airport, so be punctual is veri import",0,1,0,0
4427,291428,UBHHkC8D9-sCs1WYwYpBbA,j8NI4Dd9ANuyrMZ8vTN1eA,igQDsqCLmQACAxWtR6UV5A,5,0.47666666700000004,"i do not smoke, so i appreciate their very clean vehicles",,"i do not smoke, so i appreci their veri clean vehicl",0,1,0,0
4428,291429,UBHHkC8D9-sCs1WYwYpBbA,j8NI4Dd9ANuyrMZ8vTN1eA,igQDsqCLmQACAxWtR6UV5A,5,0.1,drvers are always helpful and professional,,drver are alway help and profession,0,1,0,0
4429,291430,tQBgMRIvXKQH22Fmml1Abg,hTs4kzI0sHvDI24p7OD48A,kjT_xX4zk8XuqP0YBGa5tg,4,-0.291666667,reviewing this hardly makes any sense,,review thi hardli make ani sens,0,0,0,0
4430,291431,tQBgMRIvXKQH22Fmml1Abg,hTs4kzI0sHvDI24p7OD48A,kjT_xX4zk8XuqP0YBGa5tg,4,0.5,& it wraps around most of lv into hendo,,& it wrap around most of lv into hendo,0,1,0,0
4431,291432,tQBgMRIvXKQH22Fmml1Abg,hTs4kzI0sHvDI24p7OD48A,kjT_xX4zk8XuqP0YBGa5tg,4,0.166666667,"so i can't see why that address was particularly chosen, but i use to get around faster than the sidestreets",,"so i can't see whi that address wa particularli chosen, but i use to get around faster than the sidestreet",0,0,0,0
4432,291433,tQBgMRIvXKQH22Fmml1Abg,hTs4kzI0sHvDI24p7OD48A,kjT_xX4zk8XuqP0YBGa5tg,4,0.0,"then again, that's its purpose",,"then again, that' it purpos",0,0,0,0
4433,291434,rFPDRVY31QmglQgw2yH8yw,hTs4kzI0sHvDI24p7OD48A,ePxzwqgNLQnYoObzLYhYvg,5,0.2,"love this highway, just minus the state ""troopers""",,"love thi highway, just minu the state ""troopers""",0,1,0,0
4434,291435,rFPDRVY31QmglQgw2yH8yw,hTs4kzI0sHvDI24p7OD48A,ePxzwqgNLQnYoObzLYhYvg,5,0.25,it'll be even better once it's completed and has no red lights on it,,it'll be even better onc it' complet and ha no red light on it,0,0,0,0
4435,291436,XxEkzIktxVsNnrPDfa6mRw,hTs4kzI0sHvDI24p7OD48A,NfyrHToGY6aJu22U9oS8Xg,4,0.066666667,"if people would stay out of the left lane, commonly referred to as the ""passing lane"", it would make for a much more pleasurable driving experience for everyone",,"if peopl would stay out of the left lane, commonli refer to as the ""pass lane"", it would make for a much more pleasur drive experi for everyon",0,1,0,0
4436,291437,XxEkzIktxVsNnrPDfa6mRw,hTs4kzI0sHvDI24p7OD48A,NfyrHToGY6aJu22U9oS8Xg,4,0.0,"east bound 215 at decatur is often the place for nhp to set up ""speed traps"" as well",,"east bound 215 at decatur is often the place for nhp to set up ""speed traps"" as well",0,1,0,0
4437,291438,XxEkzIktxVsNnrPDfa6mRw,hTs4kzI0sHvDI24p7OD48A,NfyrHToGY6aJu22U9oS8Xg,4,0.0,don't ask how i know,,don't ask how i know,0,0,0,0
4438,291439,#NAME?,Lk-6NjnuCUQjdSnBHKbV4Q,gTCM7qlVrwdml-hFB6aJqQ,5,1.0,gorgeous!!!,,gorgeous!!!,0,1,0,0
4439,291440,#NAME?,Lk-6NjnuCUQjdSnBHKbV4Q,gTCM7qlVrwdml-hFB6aJqQ,5,0.070454545,maricopa county has opened up a new library branch in the west valley and it really puts the other branches to shame,,maricopa counti ha open up a new librari branch in the west valley and it realli put the other branch to shame,0,1,0,0
4440,291441,#NAME?,Lk-6NjnuCUQjdSnBHKbV4Q,gTCM7qlVrwdml-hFB6aJqQ,5,0.154285714,literally right outside of the park gates for the white tanks mountain preserve this modern building stands out and fits right into the desert surroundings,,liter right outsid of the park gate for the white tank mountain preserv thi modern build stand out and fit right into the desert surround,0,1,0,0
4441,291442,#NAME?,Lk-6NjnuCUQjdSnBHKbV4Q,gTCM7qlVrwdml-hFB6aJqQ,5,0.0,when you enter the actual library your eyes are immediately drawn to the floor to ceiling windows that line the west wall,,when you enter the actual librari your eye are immedi drawn to the floor to ceil window that line the west wall,0,1,0,0
4442,291443,#NAME?,Lk-6NjnuCUQjdSnBHKbV4Q,gTCM7qlVrwdml-hFB6aJqQ,5,0.0,you feel like you are in the middle of the desert surrounded by wildflowers and cacti,,you feel like you are in the middl of the desert surround by wildflow and cacti,0,1,0,0
4443,291444,#NAME?,Lk-6NjnuCUQjdSnBHKbV4Q,gTCM7qlVrwdml-hFB6aJqQ,5,0.0,"the facility itself is well laid out with plenty of computers, seating, and study rooms",,"the facil itself is well laid out with plenti of computers, seating, and studi room",0,1,0,0
4444,291445,#NAME?,Lk-6NjnuCUQjdSnBHKbV4Q,gTCM7qlVrwdml-hFB6aJqQ,5,0.136525974,the major bonus is that since it is a new branch- all the books are new! you still get to hear the binding crack open for the first time and the whole place has a new book smell about it,,the major bonu is that sinc it is a new branch- all the book are new! you still get to hear the bind crack open for the first time and the whole place ha a new book smell about it,0,1,0,0
4445,291446,#NAME?,Lk-6NjnuCUQjdSnBHKbV4Q,gTCM7qlVrwdml-hFB6aJqQ,5,0.11904761900000001,special care has been taken to compliment the natural beauty surrounding it and is partially powered by solar panels,,special care ha been taken to compliment the natur beauti surround it and is partial power by solar panel,0,1,0,0
4446,291447,#NAME?,Lk-6NjnuCUQjdSnBHKbV4Q,gTCM7qlVrwdml-hFB6aJqQ,5,0.15,it may be a further drive for us (i could walk to the northwest branch) but honestly it is worth it,,it may be a further drive for us (i could walk to the northwest branch) but honestli it is worth it,0,1,0,0
4447,291448,7fW9p-jn5kGTXDVcZ9KeTQ,Lk-6NjnuCUQjdSnBHKbV4Q,vlaGl8X9yT9p8jltCk6ipg,4,0.38333333299999994,"beautiful, quiet and fun",,"beautiful, quiet and fun",0,1,0,0
4448,291449,7fW9p-jn5kGTXDVcZ9KeTQ,Lk-6NjnuCUQjdSnBHKbV4Q,vlaGl8X9yT9p8jltCk6ipg,4,0.525,"love being able to check out movies for free, good selection",,"love be abl to check out movi for free, good select",0,1,0,0
